tweet,tweet URL,author id,created at
a terceira onda https://t.co/tIbkMnKQd3,https://twitter.com/user/status/1455298753133486083,2634571953,2021-11-01T22:20:35.000Z
@JanaDahoui Lição aprendida. Greve de caminhoneiros só funciona  se combinado com Lockdown.,https://twitter.com/user/status/1455298761098465285,33204939,2021-11-01T22:20:37.000Z
"Resumão da Pandemia:O povo e os camioneiros, estes que carregam o Brasil nas costas,se ferraram,e estao se ferrando, governadores que sumiram com 700biCombateCovid, vivem fartura com gordissimos ICMS sobre gás/gasolina, com funcionarios tendo aumento, secretáriaTemQDividirFartura https://t.co/QmH6uEIqMc https://t.co/xjo7uuvJa2",https://twitter.com/user/status/1455298763401072650,1368860178720899075,2021-11-01T22:20:37.000Z
"@maktubedser Privilegiada mesmo, enquanto nos pobres mortais se matando de passar máscara e cílios postiços",https://twitter.com/user/status/1455298767100518411,103282984,2021-11-01T22:20:38.000Z
"@Pedroc2112 @lsentoes1 @monark @iFood 2) a desmiolado com cartaz da suástica estava era acusando os passaporte da vacina de ser similar às políticas nazista de segregação. Ou seja, estava chamando VOCÊS de nazistas!",https://twitter.com/user/status/1455298768652361732,926446587106201606,2021-11-01T22:20:39.000Z
"@tabataamaralsp Deputada o presidente não está isolado de maneira nenhuma o povo foi até a embaixada o homenagear, na economia o 🇧🇷 tem sido referência mundial em como atuar simultaneamente com a Pandemia e no meio ambiente o 🇧🇷 é exemplo p o mundo.",https://twitter.com/user/status/1455298773194838017,1210694539868065793,2021-11-01T22:20:40.000Z
"Tem gente q eu salvei a pele por ter cometido CRIME querendo dar lição de moral a quem é contra à vacinação compulsória.

O ponto, pra mim, não é nem se a vacinação é algo bom ou não. 

É LIBERDADE de escolha.

Hoje, ANIMAIS têm mais direito do q o povo.

https://t.co/I6UrDy3DL8",https://twitter.com/user/status/1455298773081526276,91025970,2021-11-01T22:20:40.000Z
"@paulomathias Pensar diferente é uma coisa. Espalhar fake news, insistir em tratamento precoce, são alguns exemplos de CRIME. E são coisas completamente diferentes. Nem desenhando vcs enxergam o óbvio?",https://twitter.com/user/status/1455298774260142081,267177116,2021-11-01T22:20:40.000Z
"Sim, o cara que formulou esse argumento é deputado federal, com seus vencimentos de 30 mil reais pagos pelo contribuinte https://t.co/0owPLdYq7u",https://twitter.com/user/status/1455298779133906946,1232453094228811776,2021-11-01T22:20:41.000Z
"@simonekampaz @onyxlorenzoni Vamos lá, mortes pelo vírus mais de 600 mil, morte pela vacina ???, Que está atentando pela vida?",https://twitter.com/user/status/1455298781998632966,2765227655,2021-11-01T22:20:42.000Z
